 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   350   139.409097717    31.864524578      0.000000000     0.000000000
   351   142.353667696    32.158575550      0.000000000     0.000000000
   352   145.265418542    32.455902363     -0.000000000    -0.000000000
   353   148.171495066    32.762644854     -0.000000000     0.000000000
   354   151.094916775    33.086969057     -0.000000000    -0.000000000
   355   154.052684876    33.437272287      0.000000000    -0.000000000
   356   157.056784781    33.818394766     -0.000000000     0.000000000
   357   160.120974100    34.227618462      0.000000000     0.000000000
   358     0.000000000     0.000000000     -0.208170055    -1.133395542
   359     0.676017730     1.042846345     -0.000000000     0.000000000
   360     1.608459108     2.112085863     -0.000000000     0.000000000
   361     2.773201923     3.207433172     -0.000000000     0.000000000
   362     4.146324113     4.323928894     -0.000000000     0.000000000
   363     5.707415819     5.453479272      0.000000000     0.000000000
   364     7.441050023     6.586863436     -0.000000000     0.000000000
   365     9.336589374     7.715334724      0.000000000     0.000000000
   366    11.387102540     8.831495098      0.000000000    -0.000000000
   367    13.588112096     9.929532113     -0.000000000    -0.000000000
   368    15.936575371    11.005109614     -0.000000000     0.000000000
   369    18.430199575    12.055134045      0.000000000    -0.000000000
   370    21.067050106    13.077515844      0.000000000     0.000000000
   371    23.845366277    14.070956627      0.000000000     0.000000000
   372    26.763503705    15.034754645      0.000000000     0.000000000
   373    29.819934702    15.968609244     -0.000000000     0.000000000
   374    33.013249035    16.872407198      0.000000000    -0.000000000
   375    36.342105767    17.745982294      0.000000000    -0.000000000
   376    39.805094662    18.588851969     -0.000000000    -0.000000000
   377    43.400476418    19.399950345     -0.000000000     0.000000000
   378    47.125789299    20.177394429     -0.000000000     0.000000000
   379    50.977339241    20.918336014     -0.000000000     0.000000000
   380    54.949631009    21.618958766      0.000000000     0.000000000
   381    59.034841289    22.274670093     -0.000000000     0.000000000
   382    63.222462699    22.880506306     -0.000000000     0.000000000
   383    67.499238817    23.431724251      0.000000000     0.000000000
   384    71.849450659    23.924511372     -0.000000000    -0.000000000
   385    76.255512026    24.356731185     -0.000000000    -0.000000000
   386    80.698713945    24.728638292      0.000000000    -0.000000000
   387    85.159862008    25.043524386      0.000000000    -0.000000000
   388    89.619517223    25.308233485      0.000000000    -0.000000000
   389    94.057627021    25.533380467      0.000000000    -0.000000000
   390    98.452599951    25.732935889      0.000000000    -0.000000000
   391   102.780333667    25.922821620     -0.000000000     0.000000000
   392   107.014145795    26.118463070      0.000000000     0.000000000
   393   111.126507211    26.331922835     -0.000000000     0.000000000
   394   115.092612901    26.569768104      0.000000000    -0.000000000
   395   118.894578212    26.832666161     -0.000000000    -0.000000000
   396   122.524459693    27.116775662     -0.000000000    -0.000000000
   397   125.984979601    27.416053511      0.000000000     0.000000000
   398   129.288133571    27.724387085      0.000000000    -0.000000000
   399   132.452721536    28.036934353      0.000000000     0.000000000
   400   135.501841237    28.350703480     -0.000000000     0.000000000
   401   138.460877383    28.664706531      0.000000000     0.000000000
   402   141.356012195    28.980010382     -0.000000000     0.000000000
   403   144.213013632    29.299784083      0.000000000    -0.000000000
   404   147.056081016    29.629187164      0.000000000    -0.000000000
   405   149.906862767    29.974717532     -0.000000000    -0.000000000
   406   152.784361691    30.342689698      0.000000000    -0.000000000
   407   155.706914943    30.737064404     -0.000000000     0.000000000
   408   158.696996849    31.157808672      0.000000000    -0.000000000
   409     0.000000000     0.000000000     -0.196686977    -0.973116860
   410     0.640272474     0.894014417      0.000000000     0.000000000
   411     1.528439377     1.807993318      0.000000000    -0.000000000
   412     2.646208296     2.742588083     -0.000000000     0.000000000
   413     3.974856394     3.695146341      0.000000000     0.000000000
   414     5.497455435     4.660460889      0.000000000    -0.000000000
   415     7.200126924     5.631920534     -0.000000000     0.000000000
   416     9.072281032     6.602622410      0.000000000    -0.000000000
   417    11.106158736     7.566167392     -0.000000000    -0.000000000
   418    13.296089154     8.517093650      0.000000000     0.000000000
   419    15.637769652     9.451034656      0.000000000     0.000000000
   420    18.127722880    10.364719935     -0.000000000    -0.000000000
   421    20.762965127    11.255900259      0.000000000     0.000000000
   422    23.540857221    12.123235535     -0.000000000    -0.000000000
   423    26.459083485    12.966151990      0.000000000    -0.000000000
   424    29.515697917    13.784660987      0.000000000    -0.000000000
   425    32.709176643    14.579128808     -0.000000000    -0.000000000
   426    36.038416850    15.349991202      0.000000000     0.000000000
   427    39.502624218    16.097416895      0.000000000    -0.000000000
   428    43.101035954    16.820941246     -0.000000000     0.000000000
   429    46.832441579    17.519115380      0.000000000     0.000000000
   430    50.694497513    18.189243753     -0.000000000    -0.000000000
   431    54.682890154    18.827303714     -0.000000000     0.000000000
   432    58.790478518    19.428135635     -0.000000000     0.000000000
   433    63.006613142    19.985947372     -0.000000000     0.000000000
   434    67.316837727    20.495094208     -0.000000000     0.000000000
   435    71.703099911    20.951009569     -0.000000000    -0.000000000
   436    76.144438273    21.351117355     -0.000000000     0.000000000
   437    80.617941414    21.695582402      0.000000000     0.000000000
   438    85.099680673    21.987818958      0.000000000    -0.000000000
   439    89.565355419    22.234715827     -0.000000000     0.000000000
   440    93.990553736    22.446496626     -0.000000000     0.000000000
   441    98.350764795    22.636063422     -0.000000000    -0.000000000
   442   102.621498769    22.817682838      0.000000000    -0.000000000
   443   106.778955619    23.005085750      0.000000000    -0.000000000
   444   110.801513611    23.209396224     -0.000000000     0.000000000
   445   114.671873648    23.437555891      0.000000000    -0.000000000
   446   118.379220815    23.691802964      0.000000000     0.000000000
   447   121.920609609    23.970316253     -0.000000000     0.000000000
   448   125.301096121    24.268642466      0.000000000    -0.000000000
   449   128.532702091    24.581313165      0.000000000     0.000000000
   450   131.632706436    24.903195649      0.000000000    -0.000000000
   451   134.621821657    25.230407756     -0.000000000    -0.000000000
   452   137.522612343    25.560851864      0.000000000     0.000000000
   453   140.358258618    25.894482507      0.000000000     0.000000000
   454   143.151619601    26.233357243     -0.000000000     0.000000000
   455   145.924576041    26.581403869     -0.000000000     0.000000000
   456   148.697817845    26.943780793     -0.000000000     0.000000000
   457   151.491481672    27.325814310      0.000000000    -0.000000000
   458   154.327094844    27.731815786      0.000000000    -0.000000000
   459   157.230869616    28.164447552     -0.000000000     0.000000000
   460     0.000000000     0.000000000     -0.188327451    -0.820133330
   461     0.613752584     0.752471429     -0.000000000    -0.000000000
   462     1.467957548     1.519882611      0.000000000    -0.000000000
   463     2.548248747     2.303427942      0.000000000     0.000000000
   464     3.839682351     3.101949881     -0.000000000     0.000000000
   465     5.328261583     3.912246414      0.000000000     0.000000000
   466     7.001889776     4.729700636      0.000000000    -0.000000000
   467     8.850680383     5.549007155     -0.000000000     0.000000000
   468    10.866768695     6.364815837      0.000000000     0.000000000
   469    13.043864237     7.172208817      0.000000000    -0.000000000
   470    15.376763321     7.967009429     -0.000000000    -0.000000000
   471    17.860963658     8.745957795      0.000000000     0.000000000
   472    20.492441037     9.506789018      0.000000000    -0.000000000
   473    23.267587445    10.248234503      0.000000000     0.000000000
   474    26.183274634    10.969952000     -0.000000000    -0.000000000
   475    29.236989440    11.672380537     -0.000000000    -0.000000000
   476    32.426978791    12.356512854     -0.000000000    -0.000000000
   477    35.752336615    13.023579202      0.000000000    -0.000000000
   478    39.212958532    13.674643016     -0.000000000    -0.000000000
   479    42.809284586    14.310124820      0.000000000     0.000000000
   480    46.541753247    14.929300569     -0.000000000    -0.000000000
   481    50.409919512    15.529866450      0.000000000     0.000000000
   482    54.411266706    16.107709976     -0.000000000    -0.000000000
   483    58.539872184    16.657045977     -0.000000000     0.000000000
   484    62.785230837    17.171018867      0.000000000    -0.000000000
   485    67.131607983    17.642732586      0.000000000    -0.000000000
   486    71.558189414    18.066491081      0.000000000     0.000000000
   487    76.040022475    18.438937096     -0.000000000     0.000000000
   488    80.549434742    18.759827705      0.000000000    -0.000000000
   489    85.057476925    19.032364998      0.000000000     0.000000000
