 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   298    -5.009677858     0.123818017     -0.000000000     0.000000000
   299    -5.075918786     0.132638325      0.000000000    -0.000000000
   300    -5.259657262     0.083248205     -0.000000000    -0.000000000
   301    -5.467112322     0.027843983     -0.000000000    -0.000000000
   302    -5.685849880    -0.022302547     -0.000000000    -0.000000000
   303    -5.904523465    -0.065166044     -0.000000000    -0.000000000
   304    -6.114672434    -0.101309407      0.000000000     0.000000000
   305    -6.308570328    -0.132361991      0.000000000    -0.000000000
   306    -6.478090327    -0.160638659      0.000000000     0.000000000
   307    -6.613221038    -0.189469005      0.000000000    -0.000000000
   308     0.000000000     0.000000000      0.049953189    -0.007585114
   309    -0.134122164     0.008209518      0.000000000    -0.000000000
   310    -0.278922908     0.018564287      0.000000000    -0.000000000
   311    -0.436572295     0.030925762     -0.000000000    -0.000000000
   312    -0.607089083     0.045505282     -0.000000000     0.000000000
   313    -0.788416082     0.062726337      0.000000000    -0.000000000
   314    -0.975964674     0.082948251      0.000000000     0.000000000
   315    -1.160850300     0.105597903     -0.000000000     0.000000000
   316    -1.327631708     0.126244300      0.000000000    -0.000000000
   317    -1.437811592     0.128966860      0.000000000     0.000000000
   318    -1.439012363     0.117959506     -0.000000000     0.000000000
   319    -5.031533529     0.122725079     -0.000000000     0.000000000
   320    -5.082128438     0.115843659      0.000000000     0.000000000
   321    -5.221358858     0.099752548     -0.000000000    -0.000000000
   322    -5.413580778     0.069616948      0.000000000    -0.000000000
   323    -5.625419414     0.038323401      0.000000000     0.000000000
   324    -5.840520068     0.009799837     -0.000000000     0.000000000
   325    -6.047383761    -0.015679631      0.000000000     0.000000000
   326    -6.236855381    -0.038868881      0.000000000    -0.000000000
   327    -6.399501029    -0.060960924      0.000000000     0.000000000
   328    -6.523560561    -0.083652131      0.000000000    -0.000000000
   329     0.000000000     0.000000000      0.050767796    -0.011040492
   330    -0.135775573     0.010071491      0.000000000     0.000000000
   331    -0.281460897     0.020108472      0.000000000     0.000000000
   332    -0.439405082     0.029945744      0.000000000    -0.000000000
   333    -0.609667698     0.039336410      0.000000000    -0.000000000
   334    -0.790074328     0.047922121     -0.000000000    -0.000000000
   335    -0.975490367     0.055176074     -0.000000000     0.000000000
   336    -1.156035470     0.060329401      0.000000000    -0.000000000
   337    -1.310782033     0.062308726      0.000000000     0.000000000
   338    -1.405707151     0.061085788      0.000000000     0.000000000
   339    -1.405038151     0.058255188     -0.000000000    -0.000000000
   340    -5.006732673     0.129215364     -0.000000000    -0.000000000
   341    -5.055444886     0.116695160      0.000000000    -0.000000000
   342    -5.184018967     0.104947788      0.000000000    -0.000000000
   343    -5.367393317     0.093904853     -0.000000000     0.000000000
   344    -5.575768732     0.082758349      0.000000000    -0.000000000
   345    -5.788199784     0.070751482     -0.000000000     0.000000000
   346    -5.992493372     0.057645897      0.000000000    -0.000000000
   347    -6.178997339     0.043422214      0.000000000    -0.000000000
   348    -6.337946467     0.028191337      0.000000000    -0.000000000
   349    -6.457109083     0.012184690     -0.000000000     0.000000000
   350     0.000000000     0.000000000      0.050048158    -0.014417753
   351    -0.134202254     0.011881781      0.000000000    -0.000000000
   352    -0.278657525     0.021591402      0.000000000    -0.000000000
   353    -0.435378270     0.028957585      0.000000000     0.000000000
   354    -0.604207066     0.033320300     -0.000000000    -0.000000000
   355    -0.782870732     0.033628894      0.000000000     0.000000000
   356    -0.966510446     0.028650568     -0.000000000    -0.000000000
   357    -1.145996536     0.017717358     -0.000000000    -0.000000000
   358    -1.305981844     0.003605846     -0.000000000     0.000000000
   359    -1.412357930    -0.000549301      0.000000000     0.000000000
   360    -1.420158702     0.005258812      0.000000000    -0.000000000
   361    -4.946763497     0.132932905      0.000000000    -0.000000000
   362    -4.995972576     0.115061616      0.000000000     0.000000000
   363    -5.136662787     0.108429912      0.000000000     0.000000000
   364    -5.328344967     0.117450071     -0.000000000     0.000000000
   365    -5.537206200     0.126496475     -0.000000000     0.000000000
   366    -5.748203272     0.130845908      0.000000000     0.000000000
   367    -5.950530705     0.129930567     -0.000000000     0.000000000
   368    -6.135477656     0.124533245      0.000000000     0.000000000
   369    -6.293969885     0.116068889     -0.000000000    -0.000000000
   370    -6.414677934     0.106662699      0.000000000    -0.000000000
   371     0.000000000     0.000000000      0.047934332    -0.018792579
   372    -0.129716115     0.014819681     -0.000000000    -0.000000000
   373    -0.271094303     0.025742554     -0.000000000    -0.000000000
   374    -0.425364463     0.032678800     -0.000000000     0.000000000
   375    -0.591925774     0.034751142      0.000000000    -0.000000000
   376    -0.768460909     0.030485124     -0.000000000    -0.000000000
   377    -0.950735939     0.018066260      0.000000000    -0.000000000
   378    -1.132401965    -0.003951966      0.000000000     0.000000000
   379    -1.303574703    -0.034931668      0.000000000     0.000000000
   380    -1.454856500    -0.065849838     -0.000000000    -0.000000000
   381    -1.495499896    -0.043274398      0.000000000    -0.000000000
   382    -4.834875248     0.124801482      0.000000000    -0.000000000
   383    -4.904352708     0.090648427      0.000000000    -0.000000000
   384    -5.093116666     0.122150592     -0.000000000    -0.000000000
   385    -5.297463924     0.157379136      0.000000000    -0.000000000
   386    -5.509559361     0.184994890      0.000000000    -0.000000000
   387    -5.719746478     0.203058105     -0.000000000     0.000000000
   388    -5.920741831     0.212236937      0.000000000     0.000000000
   389    -6.105547518     0.214291921     -0.000000000    -0.000000000
   390    -6.266665957     0.211739588     -0.000000000     0.000000000
   391    -6.394862301     0.208233694     -0.000000000     0.000000000
   392     0.000000000     0.000000000      0.044772150    -0.025084384
   393    -0.123085956     0.019869435      0.000000000    -0.000000000
   394    -0.260170182     0.034799482      0.000000000     0.000000000
   395    -0.411398818     0.044896792      0.000000000     0.000000000
   396    -0.575582851     0.049348828     -0.000000000     0.000000000
   397    -0.750337208     0.046689060      0.000000000     0.000000000
   398    -0.932226640     0.035061473      0.000000000    -0.000000000
   399    -1.116912630     0.012443794      0.000000000     0.000000000
   400    -1.300813236    -0.023274461      0.000000000     0.000000000
   401    -1.478785074    -0.078199970     -0.000000000     0.000000000
   402    -1.691016468    -0.156865817     -0.000000000     0.000000000
   403    -2.214732453    -0.320124239      0.000000000    -0.000000000
   404    -2.651731365    -0.368754548      0.000000000     0.000000000
   405    -3.090020877    -0.366045132     -0.000000000    -0.000000000
   406    -3.537081276    -0.324772024      0.000000000    -0.000000000
   407    -4.000745109    -0.229384390     -0.000000000    -0.000000000
   408    -4.593645278    -0.002779124     -0.000000000     0.000000000
   409    -4.846702742     0.103294020      0.000000000    -0.000000000
   410    -5.059520461     0.179305965      0.000000000     0.000000000
   411    -5.275993749     0.232988826      0.000000000    -0.000000000
   412    -5.490730520     0.271899420     -0.000000000     0.000000000
   413    -5.700687284     0.298162459      0.000000000     0.000000000
   414    -5.901192146     0.313729997     -0.000000000    -0.000000000
   415    -6.087369554     0.320919764      0.000000000    -0.000000000
   416    -6.253838031     0.322847256     -0.000000000     0.000000000
   417    -6.394292891     0.324056651      0.000000000     0.000000000
   418     0.000000000     0.000000000      0.041036326    -0.033957869
   419    -0.115372211     0.027703502     -0.000000000     0.000000000
   420    -0.247800222     0.050223217     -0.000000000    -0.000000000
   421    -0.396213858     0.067945264     -0.000000000    -0.000000000
   422    -0.558777251     0.080366262      0.000000000     0.000000000
   423    -0.733086946     0.086473552     -0.000000000     0.000000000
   424    -0.916456280     0.085157228     -0.000000000    -0.000000000
   425    -1.106631893     0.075751348      0.000000000     0.000000000
   426    -1.302937442     0.058653957      0.000000000    -0.000000000
   427    -1.514004069     0.040464736      0.000000000     0.000000000
   428    -1.791131241     0.036984756      0.000000000     0.000000000
   429    -2.200027302     0.038288391      0.000000000    -0.000000000
   430    -2.652834403     0.017674462     -0.000000000     0.000000000
   431    -3.097693340     0.030141683     -0.000000000     0.000000000
   432    -3.550660565     0.076801014      0.000000000    -0.000000000
   433    -4.031440309     0.157619798      0.000000000    -0.000000000
   434    -4.479783703     0.205786339      0.000000000     0.000000000
   435    -4.790605748     0.252340400      0.000000000     0.000000000
   436    -5.032555720     0.307259708      0.000000000     0.000000000
   437    -5.258301221     0.356770455      0.000000000    -0.000000000
   438    -5.476852469     0.395186668      0.000000000     0.000000000
   439    -5.687801780     0.422689326      0.000000000    -0.000000000
   440    -5.889212741     0.440303209      0.000000000    -0.000000000
   441    -6.078379168     0.449955952     -0.000000000     0.000000000
   442    -6.252377232     0.454673303      0.000000000    -0.000000000
   443    -6.408227041     0.459144867     -0.000000000     0.000000000
   444     0.000000000     0.000000000      0.037238336    -0.045800883
   445    -0.107733234     0.038663530      0.000000000    -0.000000000
   446    -0.236063556     0.072664978     -0.000000000    -0.000000000
   447    -0.382682998     0.102658742     -0.000000000    -0.000000000
   448    -0.545111527     0.128513611      0.000000000     0.000000000
   449    -0.721001455     0.149819527      0.000000000     0.000000000
   450    -0.908609794     0.166539133      0.000000000    -0.000000000
   451    -1.107656382     0.179857821      0.000000000    -0.000000000
   452    -1.321814506     0.193837767      0.000000000     0.000000000
   453    -1.565899859     0.216453463     -0.000000000    -0.000000000
   454    -1.868531493     0.250720591      0.000000000    -0.000000000
   455    -2.243063148     0.284499207      0.000000000    -0.000000000
   456    -2.665653194     0.313611487      0.000000000    -0.000000000
   457    -3.106640171     0.342826089     -0.000000000    -0.000000000
   458    -3.554813006     0.382540518      0.000000000    -0.000000000
   459    -3.996916902     0.418946282     -0.000000000     0.000000000
   460    -4.398076192     0.445399068     -0.000000000     0.000000000
   461    -4.728189789     0.465201979     -0.000000000     0.000000000
   462    -4.998596387     0.492593236      0.000000000     0.000000000
   463    -5.238710078     0.524942656     -0.000000000     0.000000000
   464    -5.463739054     0.554639197      0.000000000    -0.000000000
